Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,1,19,5,749,750,1038,1049,US,460,N823,109,119,94,-11,-1,MCI,PIT,773,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,746,750,1053,1049,US,460,N815,127,119,106,4,-4,MCI,PIT,773,9,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,747,750,1052,1049,US,460,N811,125,119,108,3,-3,MCI,PIT,773,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,747,750,1059,1049,US,460,N820,132,119,111,10,-3,MCI,PIT,773,7,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,744,750,1038,1049,US,460,N812,114,119,95,-11,-6,MCI,PIT,773,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,746,750,1040,1049,US,460,N825,114,119,100,-9,-4,MCI,PIT,773,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,745,750,1052,1049,US,460,N811,127,119,111,3,-5,MCI,PIT,773,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,745,750,1032,1049,US,460,N819,107,119,92,-17,-5,MCI,PIT,773,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,749,750,1050,1049,US,460,N815,121,119,103,1,-1,MCI,PIT,773,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,750,750,1144,1049,US,460,N826,174,119,92,55,0,MCI,PIT,773,8,74,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,749,750,1051,1049,US,460,N830,122,119,99,2,-1,MCI,PIT,773,7,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,746,750,1058,1049,US,460,N825,132,119,104,9,-4,MCI,PIT,773,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,745,750,1046,1049,US,460,N804,121,119,105,-3,-5,MCI,PIT,773,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,NA,1135,NA,1257,US,460,NKNO,NA,82,NA,NA,NA,PIT,EWR,319,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1131,1135,1245,1257,US,460,N808,74,82,51,-12,-4,PIT,EWR,319,7,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1145,1135,1305,1257,US,460,N824,80,82,62,8,10,PIT,EWR,319,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1131,1135,1250,1257,US,460,N800,79,82,55,-7,-4,PIT,EWR,319,8,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1134,1135,1248,1257,US,460,N804,74,82,53,-9,-1,PIT,EWR,319,10,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1254,1135,1405,1257,US,460,N826,71,82,55,68,79,PIT,EWR,319,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1132,1135,1244,1257,US,460,N802,72,82,57,-13,-3,PIT,EWR,319,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1128,1135,1237,1257,US,460,N830,69,82,57,-20,-7,PIT,EWR,319,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1131,1135,1251,1257,US,460,N825,80,82,57,-6,-4,PIT,EWR,319,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1127,1135,1240,1257,US,460,N818,73,82,55,-17,-8,PIT,EWR,319,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1159,1135,1310,1257,US,460,N802,71,82,55,13,24,PIT,EWR,319,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1130,1135,1233,1257,US,460,N802,63,82,50,-24,-5,PIT,EWR,319,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1134,1135,1243,1257,US,460,N823,69,82,52,-14,-1,PIT,EWR,319,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1223,1135,1352,1257,US,460,N816,89,82,59,55,48,PIT,EWR,319,10,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,NA,1135,NA,1257,US,460,NKNO,NA,82,NA,NA,NA,PIT,EWR,319,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1137,1135,1249,1257,US,460,N820,72,82,53,-8,2,PIT,EWR,319,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1137,1135,1251,1257,US,460,N812,74,82,57,-6,2,PIT,EWR,319,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1145,1135,1259,1257,US,460,N825,74,82,54,2,10,PIT,EWR,319,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1139,1135,1312,1257,US,460,N811,93,82,64,15,4,PIT,EWR,319,6,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1130,1135,1243,1257,US,460,N823,73,82,52,-14,-5,PIT,EWR,319,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1131,1135,1306,1257,US,460,N815,95,82,57,9,-4,PIT,EWR,319,6,32,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1216,1135,1324,1257,US,460,N826,68,82,56,27,41,PIT,EWR,319,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1140,1135,1254,1257,US,460,N830,74,82,54,-3,5,PIT,EWR,319,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1225,1135,1355,1257,US,460,N825,90,82,65,58,50,PIT,EWR,319,5,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1134,1135,1250,1257,US,460,N804,76,82,51,-7,-1,PIT,EWR,319,7,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1203,1205,1251,1308,US,461,#NAME?,108,123,87,-17,-2,CLT,ORD,599,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1220,1205,1319,1308,US,461,#NAME?,119,123,97,11,15,CLT,ORD,599,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1231,1205,1336,1308,US,461,#NAME?,125,123,94,28,26,CLT,ORD,599,3,28,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1213,1205,1326,1308,US,461,#NAME?,133,123,104,18,8,CLT,ORD,599,4,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1258,1205,1409,1308,US,461,#NAME?,131,123,111,61,53,CLT,ORD,599,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1210,1205,1305,1308,US,461,N300A,115,123,102,-3,5,CLT,ORD,599,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1204,1205,1300,1309,US,461,#NAME?,116,124,97,-9,-1,CLT,ORD,599,10,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1207,1205,1256,1309,US,461,#NAME?,109,124,92,-13,2,CLT,ORD,599,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1234,1205,1330,1309,US,461,#NAME?,116,124,96,21,29,CLT,ORD,599,8,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1200,1205,1253,1309,US,461,#NAME?,113,124,93,-16,-5,CLT,ORD,599,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1201,1205,1251,1309,US,461,#NAME?,110,124,93,-18,-4,CLT,ORD,599,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1203,1205,1332,1309,US,461,#NAME?,149,124,87,23,-2,CLT,ORD,599,6,56,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1203,1205,1241,1309,US,461,#NAME?,98,124,81,-28,-2,CLT,ORD,599,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1202,1205,1348,1309,US,461,#NAME?,166,124,142,39,-3,CLT,ORD,599,11,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1202,1205,1346,1309,US,461,#NAME?,164,124,121,37,-3,CLT,ORD,599,8,35,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1201,1205,1254,1309,US,461,#NAME?,113,124,95,-15,-4,CLT,ORD,599,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1202,1205,1305,1309,US,461,#NAME?,123,124,105,-4,-3,CLT,ORD,599,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1202,1205,1309,1309,US,461,#NAME?,127,124,103,0,-3,CLT,ORD,599,9,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1224,1205,1316,1309,US,461,#NAME?,112,124,91,7,19,CLT,ORD,599,7,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1219,1205,1315,1309,US,461,#NAME?,116,124,93,6,14,CLT,ORD,599,10,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1209,1205,1254,1309,US,461,#NAME?,105,124,89,-15,4,CLT,ORD,599,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1203,1205,1246,1309,US,461,#NAME?,103,124,91,-23,-2,CLT,ORD,599,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1202,1205,1258,1309,US,461,#NAME?,116,124,97,-11,-3,CLT,ORD,599,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1202,1205,1334,1309,US,461,#NAME?,152,124,104,25,-3,CLT,ORD,599,4,44,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1202,1205,1302,1309,US,461,#NAME?,120,124,102,-7,-3,CLT,ORD,599,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1238,1205,1341,1309,US,461,#NAME?,123,124,101,32,33,CLT,ORD,599,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1203,1205,1258,1309,US,461,#NAME?,115,124,97,-11,-2,CLT,ORD,599,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1202,1205,1300,1309,US,461,#NAME?,118,124,102,-9,-3,CLT,ORD,599,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1221,1205,1349,1309,US,461,#NAME?,148,124,93,40,16,CLT,ORD,599,8,47,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1206,1205,1321,1309,US,461,#NAME?,135,124,113,12,1,CLT,ORD,599,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1202,1205,1302,1309,US,461,#NAME?,120,124,107,-7,-3,CLT,ORD,599,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1149,1135,1353,1307,US,462,N869,124,92,83,46,14,PIT,PWM,555,4,37,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1146,1135,1334,1307,US,462,N886,108,92,92,27,11,PIT,PWM,555,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1145,1135,1314,1307,US,462,N893,89,92,75,7,10,PIT,PWM,555,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,NA,1135,NA,1307,US,462,NKNO,NA,92,NA,NA,NA,PIT,PWM,555,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1155,1135,1333,1307,US,462,N889,98,92,76,26,20,PIT,PWM,555,4,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1155,1135,1332,1307,US,462,N890,97,92,85,25,20,PIT,PWM,555,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1159,1130,1334,1304,US,462,N532A,95,94,75,30,29,PIT,PWM,555,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1127,1130,1306,1304,US,462,N883,99,94,73,2,-3,PIT,PWM,555,3,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1124,1130,1324,1304,US,462,N868,120,94,91,20,-6,PIT,PWM,555,6,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1129,1130,1304,1304,US,462,N856,95,94,83,0,-1,PIT,PWM,555,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1131,1130,1257,1304,US,462,N852,86,94,73,-7,1,PIT,PWM,555,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1129,1130,1309,1304,US,462,N856,100,94,84,5,-1,PIT,PWM,555,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1201,1130,1328,1304,US,462,N883,87,94,76,24,31,PIT,PWM,555,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1128,1130,1250,1304,US,462,N342,82,94,72,-14,-2,PIT,PWM,555,2,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,NA,1130,NA,1304,US,462,NKNO,NA,94,NA,NA,NA,PIT,PWM,555,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1238,1130,1413,1304,US,462,N896,95,94,80,69,68,PIT,PWM,555,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1125,1130,1252,1304,US,462,N852,87,94,72,-12,-5,PIT,PWM,555,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1125,1130,1240,1304,US,462,N515A,75,94,65,-24,-5,PIT,PWM,555,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,NA,1130,NA,1304,US,462,NKNO,NA,94,NA,NA,NA,PIT,PWM,555,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,NA,1130,NA,1304,US,462,NKNO,NA,94,NA,NA,NA,PIT,PWM,555,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1127,1130,1256,1304,US,462,N393,89,94,76,-8,-3,PIT,PWM,555,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1130,1130,1256,1304,US,462,N860,86,94,75,-8,0,PIT,PWM,555,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1127,1130,1256,1304,US,462,N892,89,94,75,-8,-3,PIT,PWM,555,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1124,1130,1252,1304,US,462,N855,88,94,78,-12,-6,PIT,PWM,555,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1141,1130,1331,1304,US,462,N890,110,94,87,27,11,PIT,PWM,555,3,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1124,1130,1253,1304,US,462,N855,89,94,76,-11,-6,PIT,PWM,555,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1221,1130,1403,1304,US,462,N855,102,94,84,59,51,PIT,PWM,555,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1145,1130,1311,1304,US,462,N355,86,94,72,7,15,PIT,PWM,555,2,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1145,1130,1322,1304,US,462,N882,97,94,80,18,15,PIT,PWM,555,3,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1200,1130,1328,1304,US,462,N850,88,94,72,24,30,PIT,PWM,555,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1127,1130,1301,1304,US,462,N865,94,94,75,-3,-3,PIT,PWM,555,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1343,1330,1533,1509,US,463,N519A,170,159,152,24,13,CLT,IAH,913,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1330,1330,1525,1509,US,463,N510A,175,159,152,16,0,CLT,IAH,913,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1341,1330,1519,1509,US,463,N588,158,159,137,10,11,CLT,IAH,913,3,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1344,1330,1511,1509,US,463,N396,147,159,127,2,14,CLT,IAH,913,3,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1402,1330,1534,1509,US,463,N353,152,159,133,25,32,CLT,IAH,913,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1502,1330,1635,1509,US,463,N512A,153,159,136,86,92,CLT,IAH,913,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1549,1330,1743,1516,US,463,N529A,174,166,143,147,139,CLT,IAH,913,5,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1336,1330,1525,1516,US,463,N393,169,166,154,9,6,CLT,IAH,913,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1328,1330,1459,1516,US,463,N395,151,166,129,-17,-2,CLT,IAH,913,4,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1327,1330,1520,1516,US,463,N528A,173,166,155,4,-3,CLT,IAH,913,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1326,1330,1513,1516,US,463,N562A,167,166,146,-3,-4,CLT,IAH,913,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1330,1330,1513,1516,US,463,N392,163,166,143,-3,0,CLT,IAH,913,8,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1329,1330,1519,1516,US,463,N533A,170,166,149,3,-1,CLT,IAH,913,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1326,1330,1511,1516,US,463,N529A,165,166,149,-5,-4,CLT,IAH,913,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1346,1330,1536,1516,US,463,N573,170,166,148,20,16,CLT,IAH,913,3,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1329,1330,1535,1516,US,463,N393,186,166,157,19,-1,CLT,IAH,913,11,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1330,1330,1510,1516,US,463,N384,160,166,136,-6,0,CLT,IAH,913,8,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1331,1330,1532,1516,US,463,N335,181,166,158,16,1,CLT,IAH,913,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1329,1330,1520,1516,US,463,N356,171,166,153,4,-1,CLT,IAH,913,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1341,1330,1527,1516,US,463,N586,166,166,139,11,11,CLT,IAH,913,5,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1329,1330,1510,1516,US,463,N300A,161,166,144,-6,-1,CLT,IAH,913,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1332,1330,1503,1516,US,463,N516A,151,166,134,-13,2,CLT,IAH,913,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1326,1330,1519,1516,US,463,N563,173,166,150,3,-4,CLT,IAH,913,4,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1326,1330,1510,1516,US,463,N353,164,166,148,-6,-4,CLT,IAH,913,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1327,1330,1505,1516,US,463,N508A,158,166,143,-11,-3,CLT,IAH,913,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1329,1330,1513,1516,US,463,N510A,164,166,150,-3,-1,CLT,IAH,913,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1327,1330,1518,1516,US,463,N375,171,166,152,2,-3,CLT,IAH,913,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1328,1330,1524,1516,US,463,N592,176,166,146,8,-2,CLT,IAH,913,5,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1327,1330,1525,1516,US,463,N518A,178,166,160,9,-3,CLT,IAH,913,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1329,1330,1553,1516,US,463,N376,204,166,178,37,-1,CLT,IAH,913,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1330,1330,1537,1516,US,463,N396,187,166,166,21,0,CLT,IAH,913,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1950,1954,2106,2136,US,464,N558A,76,102,48,-30,-4,LGA,BUF,292,4,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1953,1954,2142,2136,US,464,N590,109,102,54,6,-1,LGA,BUF,292,6,49,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,2013,1954,2133,2136,US,464,N591,80,102,51,-3,19,LGA,BUF,292,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1948,1954,2111,2136,US,464,N351,83,102,54,-25,-6,LGA,BUF,292,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,2008,1954,2113,2136,US,464,N558A,65,102,50,-23,14,LGA,BUF,292,3,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,2005,2010,2141,2152,US,464,N387,96,102,55,-11,-5,LGA,BUF,292,3,38,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,NA,2010,NA,2152,US,464,NKNO,NA,102,NA,NA,NA,LGA,BUF,292,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,2108,2010,2225,2152,US,464,N558A,77,102,55,33,58,LGA,BUF,292,3,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,2056,2010,2249,2152,US,464,N504A,113,102,51,57,46,LGA,BUF,292,5,57,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,2057,2010,2255,2152,US,464,N356,118,102,52,63,47,LGA,BUF,292,3,63,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,2005,2010,2203,2152,US,464,N337,118,102,48,11,-5,LGA,BUF,292,4,66,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,2003,2010,2125,2152,US,464,N577,82,102,56,-27,-7,LGA,BUF,292,3,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,2036,2010,2212,2152,US,464,N338,96,102,55,20,26,LGA,BUF,292,2,39,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,2018,2010,2129,2152,US,464,N508A,71,102,53,-23,8,LGA,BUF,292,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,2016,2010,2137,2152,US,464,N516A,81,102,53,-15,6,LGA,BUF,292,4,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,2009,2010,2131,2152,US,464,N389,82,102,57,-21,-1,LGA,BUF,292,4,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,2047,2010,2205,2152,US,464,N341,78,102,59,13,37,LGA,BUF,292,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,2046,2010,2221,2152,US,464,N341,95,102,52,29,36,LGA,BUF,292,3,40,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,2004,2010,2125,2152,US,464,N522A,81,102,50,-27,-6,LGA,BUF,292,3,28,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,2005,2010,2124,2152,US,464,N562A,79,102,50,-28,-5,LGA,BUF,292,3,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,2003,2010,2148,2152,US,464,N396,105,102,52,-4,-7,LGA,BUF,292,2,51,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,2037,2010,2246,2152,US,464,N585,129,102,50,54,27,LGA,BUF,292,3,76,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,2015,2010,2155,2152,US,464,N337,100,102,54,3,5,LGA,BUF,292,2,44,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,2017,2010,2134,2152,US,464,N527A,77,102,55,-18,7,LGA,BUF,292,3,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,2001,2010,2115,2152,US,464,N560A,74,102,51,-37,-9,LGA,BUF,292,4,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,NA,2010,NA,2152,US,464,NKNO,NA,102,NA,NA,NA,LGA,BUF,292,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,NA,2010,NA,2152,US,464,NKNO,NA,102,NA,NA,NA,LGA,BUF,292,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1736,1741,1848,1914,US,464,N558A,72,93,58,-26,-5,ORF,LGA,296,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1736,1741,1930,1914,US,464,N590,114,93,70,16,-5,ORF,LGA,296,10,34,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1834,1741,1956,1914,US,464,N591,82,93,60,42,53,ORF,LGA,296,11,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1739,1741,1917,1914,US,464,N351,98,93,68,3,-2,ORF,LGA,296,9,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1812,1741,1936,1914,US,464,N558A,84,93,58,22,31,ORF,LGA,296,14,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1749,1755,1907,1930,US,464,N387,78,95,61,-23,-6,ORF,LGA,296,8,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1743,1755,NA,1930,US,464,N528A,NA,95,NA,NA,-12,ORF,LGA,296,0,13,0,NA,1,NA,NA,NA,NA,NA
2001,1,9,2,1817,1755,2017,1930,US,464,N558A,120,95,82,47,22,ORF,LGA,296,17,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1912,1755,2036,1930,US,464,N504A,84,95,55,66,77,ORF,LGA,296,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1751,1755,2028,1930,US,464,N356,157,95,84,58,-4,ORF,LGA,296,4,69,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1752,1755,1918,1930,US,464,N337,86,95,65,-12,-3,ORF,LGA,296,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1751,1755,1913,1930,US,464,N577,82,95,58,-17,-4,ORF,LGA,296,12,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1900,1755,2020,1930,US,464,N338,80,95,59,50,65,ORF,LGA,296,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1829,1755,2001,1930,US,464,N508A,92,95,72,31,34,ORF,LGA,296,10,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1753,1755,1959,1930,US,464,N516A,126,95,70,29,-2,ORF,LGA,296,13,43,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1747,1755,1907,1930,US,464,N389,80,95,63,-23,-8,ORF,LGA,296,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1913,1755,2020,1930,US,464,N341,67,95,54,50,78,ORF,LGA,296,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1834,1755,2023,1930,US,464,N341,109,95,56,53,39,ORF,LGA,296,11,42,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1814,1755,1943,1930,US,464,N522A,89,95,64,13,19,ORF,LGA,296,9,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1748,1755,1912,1930,US,464,N562A,84,95,66,-18,-7,ORF,LGA,296,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1819,1755,1946,1930,US,464,N396,87,95,61,16,24,ORF,LGA,296,10,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1833,1755,2020,1930,US,464,N585,107,95,75,50,38,ORF,LGA,296,7,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1752,1755,1931,1930,US,464,N337,99,95,65,1,-3,ORF,LGA,296,23,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1843,1755,1959,1930,US,464,N527A,76,95,63,29,48,ORF,LGA,296,6,7,0,NA,0,NA,NA,NA,NA,NA
